word,is_profane
воздухо,0
мариинском,0
помудить,1
намётывающее,0
покакать,1
бокоплава,0
промандехать,1
соблазняющемуся,0
отдает,0
горьковчанином,0
примеров,0
мучителем,0
промандовывать,1
кормёжки,0
перепиздюливать,1
обмандошить,1
иммунопатологиею,0
брута,0
обхуяривание,1
занижавшегося,0
стиснутое,0
вероятным,0
выковывать,0
закармливали,0
запарывал,0
размандошивать,1
драценою,0
надрывных,0
отпиздить,1
надколенника,0
мачтовыми,0
верстанной,0
пробежавши,0
запаковывающаяся,0
составляющаяся,0
запасцем,0
задушена,0
хлопкороба,0
катетометре,0
камнеломкою,0
чепечному,0
балдей,0
гектографического,0
приказывавшей,0
соленый,0
внутривидовом,0
фаллических,0
настилаемым,0
обмандохиваться,1
десятинною,0
дивнейшее,0
промандяшиваться,1
одиннадцатил,0
запускаемым,0
распиздякивать,1
въебашить,1
испиздяшивать,1
дифференциал,0
черномордом,0
неистовству,0
скручиваемую,0
маслобой,1
схуячить,1
партийному,0
подоспеем,0
долданья,1
изныли,0
завидуем,0
вступившим,0
обертонные,0
теснившей,0
утоляемой,0
призмам,0
молочно-товарный,0
веривший,0
приебениваться,1
замедляли,0
талисманов,0
чудачащие,0
смандёхаться,1
чистенькими,0
